gender,race_ethn,year,age,m_i.med,m_i.lwr,m_i.upr
Male,white,2017,60,4.15e-6,3.56e-6,4.83e-6
Male,white,2017,65,2.63e-6,2.21e-6,3.11e-6
Male,white,2017,70,1.64e-6,1.33e-6,2.01e-6
Male,white,2017,75,1.66e-6,1.31e-6,2.06e-6
Male,white,2017,80,2.14e-6,1.69e-6,2.68e-6
Male,white,2018,0,0,0,3e-8
Male,white,2018,1,5e-8,1e-8,1e-7
Male,white,2018,5,4e-8,1e-8,9e-8
Male,white,2018,10,7e-8,3e-8,1.3e-7
Male,white,2018,15,9.4e-7,7.3e-7,1.19e-6
Male,white,2018,20,4.52e-6,3.88e-6,5.24e-6
Male,white,2018,25,8.6e-6,7.5e-6,9.83e-6
Male,white,2018,30,1.245e-5,1.093e-5,1.416e-5
Male,white,2018,35,1.319e-5,1.159e-5,1.496e-5
Male,white,2018,40,1.142e-5,1.001e-5,1.3e-5
Male,white,2018,45,9.3e-6,8.11e-6,1.062e-5
Male,white,2018,50,7.48e-6,6.51e-6,8.55e-6
Male,white,2018,55,5.47e-6,4.73e-6,6.29e-6
Male,white,2018,60,4.42e-6,3.81e-6,5.13e-6
Male,white,2018,65,2.8e-6,2.36e-6,3.31e-6
Male,white,2018,70,1.75e-6,1.42e-6,2.13e-6
Male,white,2018,75,1.77e-6,1.4e-6,2.19e-6
Male,white,2018,80,2.28e-6,1.8e-6,2.85e-6
Male,white,2019,0,0,0,3e-8
Male,white,2019,1,4e-8,1e-8,9e-8
Male,white,2019,5,4e-8,1e-8,9e-8
Male,white,2019,10,7e-8,3e-8,1.3e-7
Male,white,2019,15,8.8e-7,6.8e-7,1.11e-6
Male,white,2019,20,4.23e-6,3.61e-6,4.9099999999999996e-06
Male,white,2019,25,8.04e-6,7e-6,9.19e-6
Male,white,2019,30,1.164e-5,1.02e-5,1.323e-5
Male,white,2019,35,1.235e-5,1.082e-5,1.402e-5
Male,white,2019,40,1.068e-5,9.34e-6,1.215e-5
Male,white,2019,45,8.7e-6,7.59e-6,9.94e-6
Male,white,2019,50,6.99e-6,6.08e-6,8e-6
Male,white,2019,55,5.12e-6,4.42e-6,5.9e-6
Male,white,2019,60,4.14e-6,3.55e-6,4.8e-6
Male,white,2019,65,2.62e-6,2.2e-6,3.1e-6
Male,white,2019,70,1.64e-6,1.32e-6,2e-6
Male,white,2019,75,1.65e-6,1.31e-6,2.05e-6
Male,white,2019,80,2.14e-6,1.68e-6,2.67e-6
Male,white,2020,0,0,0,3e-8
Male,white,2020,1,4e-8,1e-8,1e-7
Male,white,2020,5,4e-8,1e-8,9e-8
Male,white,2020,10,7e-8,3e-8,1.3e-7
Male,white,2020,15,9.1e-7,7e-7,1.15e-6
Male,white,2020,20,4.36e-6,3.74e-6,5.06e-6
Male,white,2020,25,8.3e-6,7.22e-6,9.47e-6
Male,white,2020,30,1.202e-5,1.053e-5,1.364e-5
Male,white,2020,35,1.274e-5,1.116e-5,1.445e-5
Male,white,2020,40,1.102e-5,9.63e-6,1.253e-5
Male,white,2020,45,8.98e-6,7.82e-6,1.025e-5
Male,white,2020,50,7.22e-6,6.26e-6,8.25e-6
Male,white,2020,55,5.28e-6,4.56e-6,6.08e-6
Male,white,2020,60,4.27e-6,3.67e-6,4.95e-6
Male,white,2020,65,2.71e-6,2.27e-6,3.19e-6
Male,white,2020,70,1.69e-6,1.37e-6,2.06e-6
Male,white,2020,75,1.7e-6,1.35e-6,2.11e-6
Male,white,2020,80,2.2e-6,1.7389999999999782e-6,2.76e-6
Male,white,2021,0,0,0,3e-8
Male,white,2021,1,5e-8,1e-8,1e-7
Male,white,2021,5,4e-8,1e-8,9e-8
Male,white,2021,10,7e-8,3e-8,1.3e-7
Male,white,2021,15,9.3e-7,7.2e-7,1.18e-6
Male,white,2021,20,4.48e-6,3.84e-6,5.19e-6
Male,white,2021,25,8.53e-6,7.44e-6,9.72e-6
Male,white,2021,30,1.235e-5,1.083e-5,1.401e-5
Male,white,2021,35,1.308e-5,1.147e-5,1.483e-5
Male,white,2021,40,1.132e-5,9.91e-6,1.288e-5
Male,white,2021,45,9.22e-6,8.04e-6,1.052e-5
Male,white,2021,50,7.42e-6,6.45e-6,8.48e-6
Male,white,2021,55,5.43e-6,4.69e-6,6.24e-6
Male,white,2021,60,4.39e-6,3.77e-6,5.08e-6
Male,white,2021,65,2.78e-6,2.34e-6,3.28e-6
Male,white,2021,70,1.74e-6,1.4e-6,2.11e-6
Male,white,2021,75,1.75e-6,1.39e-6,2.17e-6
Male,white,2021,80,2.26e-6,1.78e-6,2.83e-6
Male,white,2022,0,0,0,3e-8
Male,white,2022,1,5e-8,1e-8,1e-7
Male,white,2022,5,5e-8,1e-8,1e-7
Male,white,2022,10,8e-8,3e-8,1.4e-7
Male,white,2022,15,9.8e-7,7.6e-7,1.23e-6
Male,white,2022,20,4.68e-6,4.01e-6,5.43e-6
Male,white,2022,25,8.92e-6,7.76e-6,1.018e-5
Male,white,2022,30,1.29e-5,1.132e-5,1.464e-5
Male,white,2022,35,1.368e-5,1.2e-5,1.551e-5
Male,white,2022,40,1.183e-5,1.036e-5,1.345e-5
Male,white,2022,45,9.65e-6,8.43e-6,1.1e-5
Male,white,2022,50,7.75e-6,6.74e-6,8.86e-6
Male,white,2022,55,5.67e-6,4.9e-6,6.53e-6
Male,white,2022,60,4.59e-6,3.94e-6,5.31e-6
Male,white,2022,65,2.91e-6,2.44e-6,3.42e-6
Male,white,2022,70,1.81e-6,1.47e-6,2.21e-6
Male,white,2022,75,1.83e-6,1.45e-6,2.27e-6
Male,white,2022,80,2.37e-6,1.87e-6,2.96e-6
Male,white,2023,0,0,0,3e-8
Male,white,2023,1,5e-8,2e-8,1.1e-7
Male,white,2023,5,5e-8,2e-8,1e-7
Male,white,2023,10,8e-8,4e-8,1.5e-7
Male,white,2023,15,1.06e-6,8.3e-7,1.33e-6
Male,white,2023,20,5.09e-6,4.37e-6,5.91e-6
Male,white,2023,25,9.69e-6,8.44e-6,1.107e-5
Male,white,2023,30,1.402e-5,1.231e-5,1.593e-5
Male,white,2023,35,1.487e-5,1.306e-5,1.688e-5
Male,white,2023,40,1.287e-5,1.127e-5,1.466e-5
Male,white,2023,45,1.049e-5,9.15e-6,1.197e-5
Male,white,2023,50,8.43e-6,7.33e-6,9.66e-6
Male,white,2023,55,6.17e-6,5.33e-6,7.1e-6
Male,white,2023,60,4.99e-6,4.29e-6,5.78e-6
Male,white,2023,65,3.16e-6,2.66e-6,3.73e-6
Male,white,2023,70,1.98e-6,1.6e-6,2.4e-6
Male,white,2023,75,1.99e-6,1.58e-6,2.47e-6
Male,white,2023,80,2.57e-6,2.03e-6,3.22e-6
